transport,payload,subs,rate,run_id,sub_tps,p50_ms,p95_ms,p99_ms,pub_tps,sent,recv,errors,loss_pct,artifacts_dir,max_cpu_perc,max_mem_perc,max_mem_used_bytes,avg_cpu_perc,avg_mem_perc,avg_mem_used_bytes
mqtt_artemis,1024,1000,100,fanout_20260227_101031_artemis_p1024_s1000_r100,99998.04,7.872,12.959,17.708,,0,5099900,0,0.00,/home/cc/mq-bench/artifacts/fanout_20260227_101031_artemis_p1024_s1000_r100/fanout_singlesite,267.950000,11.800000,982515712,253.885600,11.777600,980531806
mqtt_artemis,1024,2000,100,fanout_20260227_101402_artemis_p1024_s2000_r100,202124.55,677.572,1483.281,3871.181,,0,10308352,0,0.00,/home/cc/mq-bench/artifacts/fanout_20260227_101402_artemis_p1024_s2000_r100/fanout_singlesite,388.560000,27.050000,2251636605,380.822400,24.289200,2022285351
mqtt_artemis,1024,3000,100,fanout_20260227_101729_artemis_p1024_s3000_r100,188432.16,8016.686,13424.999,19037.301,,0,961001,0,0.00,/home/cc/mq-bench/artifacts/fanout_20260227_101729_artemis_p1024_s3000_r100/fanout_singlesite,397.660000,55.520000,4622458552,361.316400,55.348000,3608371060
mqtt_artemis,1024,4000,100,fanout_20260227_102109_artemis_p1024_s4000_r100,191867.04,19032.138,28379.951,38342.714,,0,9785219,0,0.00,/home/cc/mq-bench/artifacts/fanout_20260227_102109_artemis_p1024_s4000_r100/fanout_singlesite,397.490000,48.680000,4053375386,391.356923,46.325385,3857087121
mqtt_artemis,1024,5000,100,fanout_20260227_102436_artemis_p1024_s5000_r100,181976.12,15603.617,27344.604,40099.159,,0,5710782,0,0.00,/home/cc/mq-bench/artifacts/fanout_20260227_102436_artemis_p1024_s5000_r100/fanout_singlesite,396.820000,55.890000,4653597065,381.459600,52.368400,4360293749
mqtt_artemis,1024,6000,100,fanout_20260227_102812_artemis_p1024_s6000_r100,174748.57,19392.203,32446.168,45571.758,,0,8912177,0,0.00,/home/cc/mq-bench/artifacts/fanout_20260227_102812_artemis_p1024_s6000_r100/fanout_singlesite,396.420000,54.630000,4548370366,391.490000,52.072000,4335554737
mqtt_artemis,1024,7000,100,fanout_20260227_103139_artemis_p1024_s7000_r100,184512.39,26295.705,38432.085,50346.489,,0,9410132,0,0.00,/home/cc/mq-bench/artifacts/fanout_20260227_103139_artemis_p1024_s7000_r100/fanout_singlesite,395.530000,45.850000,3817152184,389.761600,43.519200,3623277361
mqtt_artemis,1024,8000,100,fanout_20260227_103511_artemis_p1024_s8000_r100,175911.27,24986.973,38444.516,51140.753,,0,9147386,0,0.00,/home/cc/mq-bench/artifacts/fanout_20260227_103511_artemis_p1024_s8000_r100/fanout_singlesite,395.110000,47.590000,3962107331,386.853846,47.269231,3535594167
mqtt_artemis,1024,9000,100,fanout_20260227_103838_artemis_p1024_s9000_r100,0.00,4714.398,7847.543,10569.646,,0,0,0,0.00,/home/cc/mq-bench/artifacts/fanout_20260227_103838_artemis_p1024_s9000_r100/fanout_singlesite,398.280000,47.570000,3961033589,391.605200,47.422000,3548363435
mqtt_artemis,1024,10000,100,fanout_20260227_104218_artemis_p1024_s10000_r100,0.00,6190.793,8816.427,11047.797,,0,0,0,0.00,/home/cc/mq-bench/artifacts/fanout_20260227_104218_artemis_p1024_s10000_r100/fanout_singlesite,398.630000,47.790000,3979287200,387.069615,47.664615,3468508484
