transport,host,port,payload,subs,pubs,phase,phase_start_s,phase_end_s,rate_per_pub,rate,delivery_rate,run_id,sub_tps,p25_ms,p50_ms,p75_ms,p95_ms,p99_ms,min_ms,max_ms,avg_latency_ms,pub_tps,sent,recv,errors,loss_pct,artifacts_dir,max_cpu_perc,max_mem_perc,max_mem_used_bytes,avg_cpu_perc,avg_mem_perc,avg_mem_used_bytes,max_net_rx_bps,max_net_tx_bps,avg_net_rx_bps,avg_net_tx_bps
mqtt_artemis,192.168.0.245,1887,64,1000,10,baseline,2940,3000,20,200,20000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,20366.22,1.527,1.879,2.366,3.151,5.266,0.423,294.912,1.992,203.50,12210,1221973,0,-0.08,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,199.160000,7.640000,636066202,182.271429,7.622857,634691818,12000000.000000,28000000.000000,11027160.493827,23125925.925926
mqtt_artemis,192.168.0.245,1887,64,1000,10,burst,3000,3060,50,500,50000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,50239.57,1.466,1.956,2.430,3.808,6.533,0.286,294.912,2.128,503.67,30220,3014374,0,0.25,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,244.630000,7.840000,652843418,200.832143,7.653571,637230870,28000000.000000,60000000.000000,15753086.419753,36148148.148148
mqtt_artemis,192.168.0.245,1887,64,1000,10,recovery,3060,3120,20,200,20000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,20992.33,1.441,1.878,2.469,3.087,4.200,0.286,294.912,1.941,208.67,12520,1259540,0,-0.60,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,244.980000,7.910000,658296013,212.630000,7.858276,654195719,24000000.000000,60000000.000000,15000000.000000,44285714.285714
mqtt_artemis,192.168.0.245,1887,64,1000,10,burst,3120,3180,100,1000,100000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,100024.85,1.332,1.566,2.405,4.073,8.087,0.237,294.912,1.912,1003.67,60220,6001491,0,0.34,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,287.490000,7.890000,656723149,211.772069,7.845862,653299006,52000000.000000,128000000.000000,24523809.523810,58047619.047619
mqtt_artemis,192.168.0.245,1887,64,1000,10,recovery,3180,3240,20,200,20000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,22039.12,1.265,1.898,2.371,3.259,4.612,0.237,294.912,1.988,217.00,13020,1322347,0,-1.56,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,283.240000,7.950000,661756314,238.108621,7.879655,656144624,44000000.000000,120000000.000000,26619047.619048,78095238.095238
mqtt_artemis,192.168.0.245,1887,64,1000,10,burst,3240,3300,200,2000,200000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,199481.95,1.489,40.233,9.710,251.639,292.244,0.237,1387.266,77.907,2003.67,120220,11968917,0,0.44,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,375.850000,7.970000,663538893,246.063793,7.866552,655020117,76000000.000000,240000000.000000,33428571.428571,103809523.809524
mqtt_artemis,192.168.0.245,1887,64,1000,10,recovery,3300,3360,20,200,20000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,24229.93,1.691,2.227,19.542,11.650,13.616,0.237,1387.266,4.314,233.67,14020,1453796,0,-3.69,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,374.840000,8.100000,674548941,297.640690,7.999655,666095249,80000000.000000,240000000.000000,47333333.333333,157142857.142857
mqtt_artemis,192.168.0.245,1887,64,1000,10,burst,3360,3420,300,3000,300000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,211121.83,1.884,10183.499,926.716,12956.618,13295.125,0.237,40835.744,10200.495,3003.48,180209,12667310,0,29.71,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,394.110000,23.820000,1983201149,257.474828,11.638621,969050984,80000000.000000,280000000.000000,22380952.380952,101904761.904762
mqtt_artemis,192.168.0.245,1887,64,1000,10,recovery,3420,3480,50,500,50000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,143276.50,2.305,13578.501,9130.147,18615.374,19164.599,0.237,45600.473,13367.732,550.12,33007,8596590,0,-160.45,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,398.520000,33.310000,2773475131,390.087586,32.165172,2677986160,80000000.000000,400000000.000000,36666666.666667,240952380.952381
mqtt_artemis,192.168.0.245,1887,64,1000,10,burst,3480,3540,500,5000,500000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,123071.75,2.526,12041.859,10734.928,13350.870,13484.874,0.237,48217.719,12124.282,5008.33,300500,7384305,0,75.43,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,397.470000,34.050000,2834678415,297.687931,32.151034,2676986470,40000000.000000,360000000.000000,26666666.666667,110476190.476190
mqtt_artemis,192.168.0.245,1887,64,1000,10,recovery,3540,3600,50,500,50000,fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty,271.12,2.651,54221.786,11840.132,54603.399,54669.026,0.237,68618.813,54243.689,583.58,35015,16267,0,99.54,/home/cc/mq-bench/results/mqtt/raw_data/fanout_bursty_20260623_021728_mqtt_artemis_p64_s1000_u10_bursty/fanout_singlesite,399.350000,34.630000,2882996797,395.171724,34.250345,2851636131,40000000.000000,240000000.000000,8571428.571429,43809523.809524
